34	55	1
40	31	1
29	61	1
39	16	1
70	11	1
25	7	1
64	62	1
6	68	1
51	6	1
12	40	1
16	3	1
63	36	1
30	22	1
17	63	60.8
13	2	63.9
35	52	1
26	53	1
13	70	35.4
29	47	1
75	33	14.6
10	55	1
17	42	106.5
33	8	27.0
17	21	55.7
73	6	1
60	72	1
48	72	1
16	11	1
38	24	13.5
33	25	1
6	55	1
73	51	1
68	34	1
20	36	1
6	23	1
33	30	1
1	27	168.0
55	65	30.8
45	36	1
11	35	1
66	64	1
38	35	1
33	18	1
40	2	16.9
67	45	100.0
7	27	197.3
33	44	1
23	17	1
5	14	1
56	13	56.9
39	33	1
57	40	1
3	8	1
13	46	55.4
27	74	1
28	24	1
33	38	33.5
13	66	15.4
71	62	1
17	13	93.6
15	6	1
68	37	1
17	5	167.4
33	24	94.0
24	19	1
29	66	1
2	43	1
55	63	121.5
21	50	1
40	70	62.8
7	32	28.8
59	6	1
67	20	51.6
69	40	1
10	17	1
31	49	1
42	14	1
41	17	1
22	1	28.1
16	26	1
32	22	10.8
17	33	110.0
65	36	1
4	1	86.2
33	28	1
17	54	1
8	71	1
17	65	18.9
40	67	115.5
9	24	1
33	9	1
41	55	1
58	55	1
37	55	1
55	40	73.9
