59	64	84.3
3	49	1
25	72	1
75	5	1
75	20	32.4
17	57	85.5
45	19	276.9
23	70	1
58	13	1
44	79	1
41	46	1
32	21	1
16	23	65.4
10	49	1
60	26	60.8
47	36	1
42	78	1
15	57	14.6
56	76	1
22	37	32.4
18	38	1
45	28	46.1
65	25	1
22	16	108.2
51	73	1
78	1	1
54	2	1
41	69	1
66	22	66.2
79	15	78.5
56	62	1
55	1	1
15	24	1
68	45	46.9
26	59	69.7
74	54	50.5
78	39	1
54	43	1
40	75	1
29	7	1
30	45	1
53	4	1
35	67	1
75	12	45.0
13	8	1
6	48	1
9	63	1
77	14	1
79	61	54.6
50	34	1
52	27	1
61	31	1
56	73	49.7
33	16	31.5
11	32	1
34	60	35.4
47	71	1
