46	29	1
23	28	1
3	57	1
14	29	1
57	16	1
21	29	1
1	2	28.9
15	9	1
57	28	1
25	16	1
28	17	1
40	12	46.9
5	53	1
35	5	1
40	42	69.2
48	29	1
6	35	1
17	35	1
29	23	1
9	3	1
33	14	1
1	57	1
50	57	1
30	29	1
9	6	1
33	21	1
3	34	1
35	15	1
32	29	1
57	35	1
1	16	1
40	57	1
29	18	1
26	35	1
38	35	1
39	29	1
16	11	1
57	52	1
26	29	1
19	9	1
5	45	1
40	27	1
4	57	1
20	9	1
40	49	75.4
57	54	1
40	31	1
17	58	1
29	19	1
57	8	1
16	47	1
35	26	1
26	33	1
40	54	28.9
9	4	1
40	36	51.6
29	20	1
44	57	1
40	52	13.9
5	43	1
40	24	42.7
1	24	31.9
18	29	1
37	29	1
57	55	1
16	57	1
29	22	1
13	58	1
35	1	1
1	35	1
51	16	1
7	33	1
14	35	1
3	41	1
56	35	1
3	10	1
58	23	1
