39	49	60.4
40	24	1
52	12	1
23	27	1
7	45	1
45	38	1
20	49	1
48	18	1
29	44	42.4
34	62	14.6
4	9	1
59	46	52.0
57	60	1
53	26	1
29	33	33.5
44	24	1
13	4	1
9	8	1
11	8	1
28	11	1
13	14	1
45	30	1
6	31	1
23	22	1
41	20	1
57	3	1
21	33	1
47	38	1
48	26	1
43	53	1
9	6	1
19	63	1
49	46	63.1
15	28	51.5
17	35	113.2
16	30	1
21	48	1
29	40	59.7
10	46	1
62	26	1
60	59	67.7
46	47	1
63	46	65.7
46	58	181.9
38	55	1
60	27	1
37	41	87.0
38	64	1
37	49	97.4
51	29	36.2
5	29	1
31	36	60.9
54	18	1
63	29	14.6
25	29	117.5
2	47	1
38	18	1
8	49	1
29	61	1
60	49	62.8
1	50	1
56	26	1
33	18	1
57	29	1
42	30	1
34	48	44.6
27	46	1
32	3	1
1	51	1
59	7	45.3
49	41	71.2
27	2	1
